pdv_anonimizado,codigo_barras_sku,first_date,last_date,history_days,fill_rate,fill_rate_last_30,fill_rate_last_90,fill_rate_last_120,total_sales,mean_sales,days_since_last_sale,global_max_date,series_class
22,7898230716647,2023-05-19,2024-04-13,331,0.006,0.033,0.011,0.008,2.0,0.01,241,2024-12-10,D
22,7898230716654,2022-12-01,2024-12-07,738,0.543,0.333,0.5,0.5,1692.0,2.29,3,2024-12-10,C
22,7898230716661,2023-07-30,2024-09-29,428,0.026,0.033,0.078,0.067,12.0,0.03,72,2024-12-10,D
22,7898230716708,2022-12-01,2023-04-20,141,0.355,0.567,0.333,0.333,202.0,1.43,600,2024-12-10,D
22,7898230716722,2022-12-10,2024-12-08,730,0.321,0.2,0.411,0.308,899.0,1.23,2,2024-12-10,C
22,7898230716753,2022-12-01,2024-12-09,740,0.274,0.233,0.233,0.192,483.0,0.65,1,2024-12-10,C
22,7898230716784,2022-12-01,2024-12-03,734,0.345,0.2,0.444,0.483,686.0,0.93,7,2024-12-10,C
22,7898235984140,2022-12-03,2024-11-13,712,0.045,0.067,0.056,0.05,42.0,0.06,27,2024-12-10,C
22,7898235984157,2022-12-03,2024-09-30,668,0.034,0.267,0.144,0.108,31.0,0.05,71,2024-12-10,D
22,7898367980010,2022-12-01,2024-12-08,739,0.33,0.6,0.444,0.433,1700.0,2.3,2,2024-12-10,C
22,7898367980034,2022-12-02,2023-10-01,304,0.151,0.567,0.322,0.267,168.0,0.55,436,2024-12-10,D
22,7898367980041,2022-12-05,2024-12-02,729,0.111,0.3,0.133,0.117,263.0,0.36,8,2024-12-10,C
22,7898367980058,2022-12-03,2024-11-15,714,0.034,0.033,0.044,0.033,35.0,0.05,25,2024-12-10,C
22,7898367983615,2022-12-14,2023-09-28,289,0.055,0.067,0.044,0.033,189.0,0.65,439,2024-12-10,D
22,7898367983790,2022-12-01,2024-12-09,740,0.847,0.967,0.878,0.817,17346.0,23.44,1,2024-12-10,A
22,7898367983813,2022-12-02,2024-12-08,738,0.19,0.233,0.167,0.133,538.0,0.73,2,2024-12-10,C
22,7898367984018,2022-12-02,2024-12-07,737,0.149,0.167,0.089,0.067,166.0,0.23,3,2024-12-10,C
22,7898367984056,2022-12-01,2024-12-08,739,0.234,0.467,0.289,0.225,714.0,0.97,2,2024-12-10,C
22,7898367984070,2022-12-05,2024-12-08,735,0.027,0.067,0.022,0.017,69.0,0.09,2,2024-12-10,C
22,7898367984117,2023-12-20,2024-05-30,163,0.037,0.033,0.022,0.017,27.0,0.17,194,2024-12-10,D
22,7898367984254,2022-12-01,2024-12-04,735,0.155,0.467,0.256,0.225,489.0,0.67,6,2024-12-10,C
22,7898367984285,2022-12-04,2024-08-26,632,0.166,0.167,0.2,0.192,920.0,1.46,106,2024-12-10,D
22,7898367984292,2023-07-08,2024-07-17,376,0.005,0.033,0.011,0.008,4.0,0.01,146,2024-12-10,D
22,7898367984315,2022-12-01,2023-10-29,333,0.129,0.067,0.056,0.05,108.0,0.32,408,2024-12-10,D
22,7898367984346,2022-12-01,2024-11-02,703,0.196,0.567,0.422,0.333,1243.0,1.77,38,2024-12-10,D
22,7898367984353,2024-08-30,2024-11-01,64,0.047,0.067,0.047,0.047,4.0,0.06,39,2024-12-10,D
22,7898367984377,2022-12-01,2024-12-09,740,0.518,0.8,0.778,0.725,3974.0,5.37,1,2024-12-10,B
22,7898367984384,2023-01-05,2024-07-14,557,0.023,0.1,0.056,0.05,15.0,0.03,149,2024-12-10,D
22,7898367984469,2024-03-02,2024-11-08,252,0.155,0.167,0.1,0.117,71.0,0.28,32,2024-12-10,D
22,7898377660377,2022-12-01,2024-10-24,694,0.089,0.3,0.167,0.192,115.0,0.17,47,2024-12-10,D
22,7898377660575,2022-12-03,2023-10-11,313,0.073,0.167,0.078,0.067,52.0,0.17,426,2024-12-10,D
22,7898377660971,2022-12-01,2024-12-04,735,0.102,0.167,0.244,0.258,116.0,0.16,6,2024-12-10,C
22,7898377660995,2022-12-01,2024-12-05,736,0.124,0.233,0.222,0.275,188.0,0.26,5,2024-12-10,C
22,7898377661015,2022-12-04,2024-11-30,728,0.114,0.267,0.367,0.35,154.0,0.21,10,2024-12-10,C
22,7898377661039,2022-12-16,2024-12-04,720,0.089,0.133,0.189,0.208,106.0,0.15,6,2024-12-10,C
22,7898377661060,2022-12-09,2024-12-01,724,0.185,0.067,0.167,0.258,1168.0,1.61,9,2024-12-10,C
22,7898377661077,2022-12-22,2022-12-22,1,1.0,1.0,1.0,1.0,2.0,2.0,719,2024-12-10,D
22,7898377661145,2022-12-01,2024-12-04,735,0.097,0.133,0.089,0.175,133.0,0.18,6,2024-12-10,C
22,7898377661169,2023-08-18,2024-08-30,379,0.108,0.333,0.244,0.217,55.0,0.15,102,2024-12-10,D
22,7898605250400,2022-12-05,2023-11-01,332,0.217,0.167,0.244,0.25,189.0,0.57,405,2024-12-10,D
22,7898605251827,2022-12-05,2024-12-08,735,0.322,0.367,0.256,0.25,575.0,0.78,2,2024-12-10,C
22,7898605252527,2023-07-27,2024-06-28,338,0.284,0.2,0.2,0.225,187.0,0.55,165,2024-12-10,D
22,7898605253272,2022-12-04,2024-11-30,728,0.205,0.3,0.178,0.217,666.0,0.91,10,2024-12-10,C
22,7898605253777,2022-12-02,2023-10-28,331,0.148,0.3,0.244,0.217,180.0,0.54,409,2024-12-10,D
22,7898605253852,2022-12-02,2023-07-18,229,0.114,0.067,0.078,0.058,76.0,0.33,511,2024-12-10,D
22,7898605254132,2022-12-01,2024-12-08,739,0.291,0.267,0.211,0.158,791.0,1.07,2,2024-12-10,C
22,7898605254309,2023-07-22,2024-05-25,309,0.21,0.167,0.056,0.042,224.0,0.72,199,2024-12-10,D
22,7898628360292,2023-09-01,2023-12-29,120,0.167,0.2,0.2,0.167,34.0,0.28,347,2024-12-10,D
22,7898628360520,2024-02-09,2024-11-09,275,0.025,0.033,0.011,0.017,8.0,0.03,31,2024-12-10,D
22,7898628360537,2022-12-04,2024-11-02,700,0.033,0.067,0.033,0.025,42.0,0.06,38,2024-12-10,D
22,7898628360544,2023-03-01,2024-10-22,602,0.013,0.033,0.022,0.017,21.0,0.03,49,2024-12-10,D
22,7898628360551,2023-02-12,2024-11-03,631,0.038,0.133,0.056,0.05,38.0,0.06,37,2024-12-10,D
22,7898628360568,2023-01-19,2024-11-09,661,0.023,0.033,0.022,0.017,29.0,0.04,31,2024-12-10,D
22,7898628360575,2022-12-05,2024-11-01,698,0.054,0.067,0.089,0.067,62.0,0.09,39,2024-12-10,D
22,7898628361237,2022-12-16,2023-11-05,325,0.028,0.067,0.044,0.033,25.0,0.08,401,2024-12-10,D
22,7898628361244,2023-05-19,2023-11-05,171,0.053,0.167,0.067,0.05,24.0,0.14,401,2024-12-10,D
22,7898628361251,2023-03-11,2023-10-21,225,0.044,0.033,0.044,0.033,23.0,0.1,416,2024-12-10,D
22,7898628361268,2022-12-24,2024-02-16,420,0.069,0.033,0.044,0.058,42.0,0.1,298,2024-12-10,D
22,7898628361275,2022-12-23,2023-05-04,133,0.09,0.2,0.111,0.092,15.0,0.11,586,2024-12-10,D
22,7898628361282,2022-12-29,2023-05-06,129,0.047,0.167,0.056,0.042,24.0,0.19,584,2024-12-10,D
22,7898628361299,2023-05-31,2023-12-12,196,0.082,0.067,0.111,0.1,20.0,0.1,364,2024-12-10,D
22,7898628361305,2022-12-01,2023-11-10,345,0.081,0.3,0.167,0.125,48.0,0.14,396,2024-12-10,D
22,7898628361312,2022-12-06,2023-09-16,285,0.049,0.167,0.056,0.05,15.0,0.05,451,2024-12-10,D
22,7898648690010,2023-04-07,2023-07-29,114,0.044,0.033,0.044,0.044,5.0,0.04,500,2024-12-10,D
22,7898648690027,2022-12-03,2023-08-16,257,0.039,0.1,0.067,0.05,10.0,0.04,482,2024-12-10,D
22,7898648690034,2022-12-06,2023-02-03,60,0.05,0.067,0.05,0.05,3.0,0.05,676,2024-12-10,D
22,7898648690188,2023-02-23,2023-03-28,34,0.088,0.067,0.088,0.088,4.0,0.12,623,2024-12-10,D
22,7898648690355,2023-01-14,2023-08-25,224,0.054,0.133,0.044,0.05,18.0,0.08,473,2024-12-10,D
22,7898648691024,2022-12-03,2023-06-29,209,0.029,0.067,0.033,0.025,6.0,0.03,530,2024-12-10,D
22,7898648691055,2023-06-10,2023-11-17,161,0.05,0.033,0.011,0.025,8.0,0.05,389,2024-12-10,D
22,7898648691130,2022-12-03,2023-08-12,253,0.024,0.067,0.022,0.017,14.0,0.06,486,2024-12-10,D
22,7898700710656,2023-06-23,2024-08-11,416,0.125,0.2,0.222,0.208,125.0,0.3,121,2024-12-10,D
22,7898700710663,2022-12-07,2023-12-21,380,0.079,0.233,0.111,0.117,89.0,0.23,355,2024-12-10,D
22,7898738660053,2024-03-07,2024-11-24,263,0.065,0.133,0.067,0.075,108.0,0.41,16,2024-12-10,C
22,7898911020384,2022-12-10,2024-12-05,727,0.033,0.067,0.044,0.058,53.0,0.07,5,2024-12-10,C
22,7898911020391,2022-12-10,2024-12-05,727,0.063,0.133,0.111,0.117,61.0,0.08,5,2024-12-10,C
22,7898911020407,2022-12-24,2024-12-07,715,0.05,0.033,0.056,0.058,55.0,0.08,3,2024-12-10,C
22,7898911020483,2022-12-17,2024-11-30,715,0.028,0.033,0.044,0.05,25.0,0.03,10,2024-12-10,C
22,7898915949148,2022-12-08,2024-08-29,631,0.033,0.167,0.078,0.067,82.0,0.13,103,2024-12-10,D
22,7898915949155,2022-12-21,2023-11-05,320,0.116,0.033,0.1,0.108,176.0,0.55,401,2024-12-10,D
22,7898915949162,2022-12-01,2024-12-09,740,0.341,0.233,0.3,0.342,3826.0,5.17,1,2024-12-10,C
22,7898915949193,2022-12-03,2024-12-07,736,0.467,0.5,0.422,0.367,5765.0,7.83,3,2024-12-10,C
22,7898915949209,2022-12-01,2024-12-09,740,0.895,0.933,0.878,0.85,24286.0,32.82,1,2024-12-10,A
22,7898915949216,2022-12-01,2024-11-02,703,0.277,0.1,0.033,0.025,1537.0,2.19,38,2024-12-10,D
22,7898915949254,2024-08-04,2024-12-06,125,0.032,0.033,0.011,0.025,8.0,0.06,4,2024-12-10,C
22,7898915949261,2024-11-02,2024-11-02,1,1.0,1.0,1.0,1.0,4.0,4.0,38,2024-12-10,D
22,7898915949278,2024-08-22,2024-11-19,90,0.122,0.167,0.122,0.122,15.0,0.17,21,2024-12-10,C
22,7898915949292,2024-10-28,2024-11-27,31,0.129,0.1,0.129,0.129,5.0,0.16,13,2024-12-10,C
22,7898915949391,2023-05-18,2023-09-05,111,0.189,0.2,0.178,0.189,127.0,1.14,462,2024-12-10,D
22,7898915949636,2022-12-02,2024-06-21,568,0.062,0.167,0.089,0.108,146.0,0.26,172,2024-12-10,D
22,7898915949674,2022-12-01,2024-12-08,739,0.311,0.3,0.333,0.325,3206.0,4.34,2,2024-12-10,C
22,7898915949797,2022-12-02,2024-12-06,736,0.295,0.1,0.089,0.092,4738.0,6.44,4,2024-12-10,C
22,7898915949810,2023-08-05,2024-06-22,323,0.031,0.033,0.022,0.017,36.0,0.11,171,2024-12-10,D
22,7898915949940,2023-05-11,2024-12-09,579,0.328,0.4,0.478,0.467,2804.0,4.84,1,2024-12-10,C
22,7898915949957,2023-05-20,2024-11-15,546,0.311,0.367,0.322,0.3,1784.0,3.27,25,2024-12-10,C
22,7898915949964,2023-05-25,2024-12-09,565,0.773,1.0,0.978,0.983,3596.0,6.36,1,2024-12-10,B
22,7898925943013,2023-02-15,2023-10-08,236,0.131,0.333,0.211,0.183,59.0,0.25,429,2024-12-10,D
22,7898925943020,2022-12-02,2024-11-29,729,0.429,0.667,0.333,0.317,801.0,1.1,11,2024-12-10,C
22,7898925943037,2022-12-03,2024-12-08,737,0.233,0.4,0.167,0.125,347.0,0.47,2,2024-12-10,C
22,7898925943075,2022-12-07,2024-12-09,734,0.213,0.3,0.178,0.158,268.0,0.37,1,2024-12-10,C
22,7898925943624,2022-12-14,2022-12-19,6,0.833,0.833,0.833,0.833,13.0,2.17,722,2024-12-10,D
22,7898925943709,2022-12-03,2024-12-09,738,0.192,0.3,0.189,0.175,215.0,0.29,1,2024-12-10,C
22,7898929988164,2023-03-11,2023-08-08,151,0.04,0.1,0.044,0.033,7.0,0.05,490,2024-12-10,D
22,7898929988171,2022-12-19,2024-02-10,419,0.038,0.033,0.044,0.042,19.0,0.05,304,2024-12-10,D
22,7898929988188,2022-12-23,2024-04-13,478,0.038,0.1,0.067,0.058,26.0,0.05,241,2024-12-10,D
22,7898929988317,2022-12-04,2023-09-11,282,0.074,0.1,0.044,0.042,23.0,0.08,456,2024-12-10,D
22,7898929988836,2022-12-01,2024-01-13,409,0.09,0.3,0.156,0.15,49.0,0.12,332,2024-12-10,D
22,7898929988980,2022-12-01,2023-09-09,283,0.035,0.1,0.056,0.042,15.0,0.05,458,2024-12-10,D
22,7898933034086,2022-12-03,2023-07-29,239,0.038,0.1,0.044,0.042,17.0,0.07,500,2024-12-10,D
22,7898933034321,2023-01-14,2023-12-29,350,0.014,0.033,0.011,0.008,5.0,0.01,347,2024-12-10,D
22,7898933034901,2023-03-24,2023-11-23,245,0.024,0.033,0.022,0.025,6.0,0.02,383,2024-12-10,D
22,7898949162469,2023-02-26,2023-09-12,199,0.015,0.033,0.022,0.017,3.0,0.02,455,2024-12-10,D
22,7898949162681,2022-12-30,2023-01-10,12,0.417,0.417,0.417,0.417,8.0,0.67,700,2024-12-10,D
22,7898949162704,2022-12-21,2023-08-19,242,0.033,0.133,0.056,0.042,8.0,0.03,479,2024-12-10,D
22,7898950338020,2023-08-28,2024-08-27,366,0.117,0.067,0.1,0.092,72.0,0.2,105,2024-12-10,D
22,7898950338068,2023-08-30,2024-11-30,459,0.098,0.133,0.067,0.083,67.0,0.15,10,2024-12-10,C
22,7898950338112,2023-09-09,2024-07-26,322,0.062,0.067,0.067,0.067,48.0,0.15,137,2024-12-10,D
22,7898950338396,2023-09-06,2024-11-22,444,0.056,0.167,0.078,0.058,37.0,0.08,18,2024-12-10,C
22,7898950338402,2023-09-02,2024-09-28,393,0.079,0.033,0.089,0.158,59.0,0.15,73,2024-12-10,D
22,7898950338433,2023-09-06,2024-07-31,330,0.058,0.033,0.078,0.075,27.0,0.08,132,2024-12-10,D
22,7898950338464,2023-08-29,2024-11-26,456,0.064,0.1,0.056,0.042,33.0,0.07,14,2024-12-10,C
22,7898950338471,2023-08-29,2024-11-09,439,0.052,0.067,0.044,0.042,30.0,0.07,31,2024-12-10,D
22,7898951721029,2022-12-14,2023-01-16,34,0.118,0.1,0.118,0.118,5.0,0.15,694,2024-12-10,D
22,7898951721142,2022-12-05,2023-02-26,84,0.048,0.033,0.048,0.048,6.0,0.07,653,2024-12-10,D
22,7898951721197,2022-12-17,2022-12-17,1,1.0,1.0,1.0,1.0,1.0,1.0,724,2024-12-10,D
22,7898951721241,2022-12-14,2023-04-16,124,0.056,0.1,0.044,0.042,10.0,0.08,604,2024-12-10,D
22,7898951721678,2022-12-24,2022-12-24,1,1.0,1.0,1.0,1.0,1.0,1.0,717,2024-12-10,D
22,7898951721760,2022-12-04,2022-12-04,1,1.0,1.0,1.0,1.0,2.0,2.0,737,2024-12-10,D
22,7898953990010,2023-04-06,2023-11-04,213,0.023,0.033,0.022,0.025,11.0,0.05,402,2024-12-10,D
22,7898953990027,2023-01-02,2023-07-16,196,0.031,0.1,0.033,0.033,21.0,0.11,513,2024-12-10,D
22,7898953990065,2022-12-01,2024-12-01,732,0.406,0.167,0.411,0.408,3819.0,5.22,9,2024-12-10,C
22,7898953990072,2023-01-28,2024-11-30,673,0.024,0.033,0.022,0.017,21.0,0.03,10,2024-12-10,C
22,7898953990140,2022-12-02,2024-11-29,729,0.064,0.2,0.156,0.142,223.0,0.31,11,2024-12-10,C
22,7898953990157,2022-12-10,2024-07-10,579,0.176,0.567,0.233,0.175,290.0,0.5,153,2024-12-10,D
22,7898953990324,2024-04-24,2024-11-16,207,0.058,0.133,0.056,0.067,18.0,0.09,24,2024-12-10,C
22,7898954671024,2022-12-15,2024-06-15,549,0.036,0.133,0.089,0.067,25.0,0.05,178,2024-12-10,D
22,7898954671116,2022-12-13,2024-11-14,703,0.028,0.133,0.044,0.042,23.0,0.03,26,2024-12-10,C
22,7898954671147,2022-12-15,2023-02-26,74,0.054,0.067,0.054,0.054,5.0,0.07,653,2024-12-10,D
22,7898954671161,2023-09-11,2024-12-05,452,0.044,0.067,0.033,0.033,29.0,0.06,5,2024-12-10,C
22,7898954671185,2022-12-03,2024-11-02,701,0.029,0.067,0.033,0.025,29.0,0.04,38,2024-12-10,D
22,7898954671239,2023-01-12,2023-08-29,230,0.057,0.1,0.056,0.05,15.0,0.07,469,2024-12-10,D
22,7898954671314,2024-07-03,2024-08-31,60,0.15,0.167,0.15,0.15,12.0,0.2,101,2024-12-10,D
22,7898954975658,2023-01-04,2023-08-26,235,0.043,0.1,0.056,0.05,10.0,0.04,472,2024-12-10,D
22,7898960889079,2022-12-06,2024-11-23,719,0.061,0.1,0.078,0.058,65.0,0.09,17,2024-12-10,C
22,7898960889086,2023-01-26,2023-05-14,109,0.128,0.233,0.133,0.128,17.0,0.16,576,2024-12-10,D
22,7898960889093,2022-12-21,2024-11-22,703,0.046,0.167,0.133,0.117,42.0,0.06,18,2024-12-10,C
22,7898960889109,2022-12-06,2024-11-22,718,0.029,0.267,0.089,0.067,45.0,0.06,18,2024-12-10,C
22,7898960889215,2022-12-06,2023-04-06,122,0.066,0.067,0.067,0.058,11.0,0.09,614,2024-12-10,D
22,7898960889246,2023-01-28,2023-08-07,192,0.083,0.067,0.111,0.092,22.0,0.11,491,2024-12-10,D
22,7898961748016,2024-11-20,2024-11-20,1,1.0,1.0,1.0,1.0,1.0,1.0,20,2024-12-10,C
22,7898962603055,2023-04-21,2024-08-31,499,0.042,0.033,0.022,0.025,23.0,0.05,101,2024-12-10,D
22,7898962603079,2023-04-21,2024-10-22,551,0.044,0.067,0.044,0.042,25.0,0.05,49,2024-12-10,D
22,7898962603093,2023-06-12,2024-10-01,478,0.042,0.133,0.078,0.058,32.0,0.07,70,2024-12-10,D
22,7898962603130,2023-05-02,2024-08-03,460,0.028,0.067,0.033,0.025,15.0,0.03,129,2024-12-10,D
22,7898962603222,2023-04-20,2024-12-03,594,0.071,0.1,0.067,0.05,59.0,0.1,7,2024-12-10,C
22,7898968025257,2023-12-16,2024-10-18,308,0.075,0.1,0.067,0.067,27.0,0.09,53,2024-12-10,D
22,7898968025264,2024-01-11,2024-08-31,234,0.077,0.133,0.056,0.075,24.0,0.1,101,2024-12-10,D
22,7898968025530,2023-05-18,2024-10-11,513,0.06,0.067,0.078,0.058,56.0,0.11,60,2024-12-10,D
22,7898994520610,2023-01-05,2023-08-24,232,0.099,0.267,0.1,0.142,34.0,0.15,474,2024-12-10,D
22,7898994520627,2022-12-29,2023-08-15,230,0.091,0.133,0.067,0.092,35.0,0.15,483,2024-12-10,D
22,7898994520634,2022-12-30,2024-03-02,429,0.035,0.133,0.056,0.058,19.0,0.04,283,2024-12-10,D
22,7898994717225,2022-12-03,2024-12-07,736,0.042,0.267,0.111,0.092,35.0,0.05,3,2024-12-10,C
22,7898994717232,2022-12-28,2024-11-14,688,0.033,0.1,0.089,0.075,23.0,0.03,26,2024-12-10,C
22,7898994717263,2023-01-03,2024-09-30,637,0.027,0.1,0.078,0.058,18.0,0.03,71,2024-12-10,D
22,7898994717270,2024-12-01,2024-12-05,5,0.6,0.6,0.6,0.6,3.0,0.6,5,2024-12-10,C
22,7899085644543,2024-04-05,2024-12-09,249,0.851,0.8,0.8,0.8,1168.0,4.69,1,2024-12-10,A
22,7899389700860,2022-12-19,2023-06-29,193,0.057,0.067,0.056,0.042,11.0,0.06,530,2024-12-10,D
22,7899389700877,2023-01-28,2023-10-10,256,0.055,0.267,0.111,0.092,24.0,0.09,427,2024-12-10,D
22,7899389700884,2023-04-04,2023-04-04,1,1.0,1.0,1.0,1.0,1.0,1.0,616,2024-12-10,D
22,7899389702031,2022-12-24,2023-05-30,158,0.101,0.1,0.144,0.117,17.0,0.11,560,2024-12-10,D
22,7899389702048,2022-12-01,2023-04-30,151,0.086,0.2,0.1,0.075,14.0,0.09,590,2024-12-10,D
22,7899389702109,2022-12-28,2023-09-18,265,0.042,0.1,0.067,0.058,18.0,0.07,449,2024-12-10,D
22,7899389702352,2022-12-15,2023-09-06,266,0.034,0.167,0.078,0.058,27.0,0.1,461,2024-12-10,D
22,7899389702369,2022-12-18,2023-04-13,117,0.051,0.067,0.033,0.051,11.0,0.09,607,2024-12-10,D
22,7899389702598,2022-12-18,2023-09-07,264,0.034,0.067,0.044,0.042,19.0,0.07,460,2024-12-10,D
22,7899389703649,2023-04-02,2023-04-22,21,0.238,0.238,0.238,0.238,5.0,0.24,598,2024-12-10,D
22,7899389703946,2023-06-09,2023-07-03,25,0.12,0.12,0.12,0.12,5.0,0.2,526,2024-12-10,D
22,7899389703953,2023-06-13,2023-09-23,103,0.049,0.067,0.033,0.049,11.0,0.11,444,2024-12-10,D
22,7899923600120,2023-01-02,2023-07-14,194,0.031,0.067,0.033,0.025,6.0,0.03,515,2024-12-10,D
22,7908106600052,2022-12-21,2023-10-01,285,0.046,0.1,0.1,0.075,16.0,0.06,436,2024-12-10,D
22,7908106600069,2023-01-02,2023-06-27,177,0.023,0.067,0.033,0.025,10.0,0.06,532,2024-12-10,D
22,7908106600076,2022-12-14,2023-05-13,151,0.066,0.067,0.044,0.067,12.0,0.08,577,2024-12-10,D
22,7908106600229,2023-09-28,2024-10-27,396,0.053,0.067,0.044,0.05,23.0,0.06,44,2024-12-10,D
22,8412598000478,2023-01-31,2023-12-27,331,0.266,0.367,0.4,0.417,353.0,1.07,349,2024-12-10,D
22,8412598001079,2022-12-22,2022-12-24,3,1.0,1.0,1.0,1.0,5.0,1.67,717,2024-12-10,D
22,8412598001628,2023-02-02,2023-03-29,56,0.107,0.167,0.107,0.107,9.0,0.16,622,2024-12-10,D
22,8412598001659,2022-12-02,2023-03-31,120,0.233,0.2,0.189,0.233,79.0,0.66,620,2024-12-10,D
22,8412598004179,2022-12-17,2023-02-11,57,0.07,0.067,0.07,0.07,11.0,0.19,668,2024-12-10,D
22,8412598005893,2022-12-05,2023-05-27,174,0.08,0.067,0.044,0.108,35.0,0.2,563,2024-12-10,D
22,8412598034213,2022-12-10,2023-09-23,288,0.069,0.133,0.089,0.075,60.0,0.21,444,2024-12-10,D
22,8593870000079,2023-01-24,2023-09-23,243,0.058,0.167,0.078,0.058,30.0,0.12,444,2024-12-10,D
22,8712000025649,2022-12-02,2024-12-09,739,0.532,0.7,0.6,0.55,2151.0,2.91,1,2024-12-10,B
22,17898915949169,2024-06-21,2024-11-01,134,0.015,0.033,0.011,0.008,2.0,0.01,39,2024-12-10,D
22,17898915949190,2023-12-19,2024-03-01,74,0.068,0.1,0.068,0.068,9.0,0.12,284,2024-12-10,D
22,17898915949206,2022-12-02,2024-11-23,723,0.044,0.1,0.033,0.025,34.0,0.05,17,2024-12-10,C
22,17898915949671,2024-11-10,2024-11-10,1,1.0,1.0,1.0,1.0,1.0,1.0,30,2024-12-10,D
22,17898915949794,2023-02-03,2023-08-22,201,0.015,0.067,0.022,0.017,3.0,0.01,476,2024-12-10,D
23,42040613,2023-05-19,2023-09-30,135,0.067,0.033,0.089,0.067,31.0,0.23,437,2024-12-10,D
23,78905351,2022-12-10,2024-12-05,727,0.107,0.1,0.078,0.075,339.0,0.47,5,2024-12-10,C
23,78905498,2022-12-02,2024-12-07,737,0.457,0.267,0.233,0.242,2592.0,3.52,3,2024-12-10,C
23,78908901,2022-12-01,2024-12-09,740,0.989,1.0,0.989,0.992,47506.0,64.2,1,2024-12-10,A
23,78909052,2022-12-02,2024-06-29,576,0.036,0.067,0.044,0.033,138.0,0.24,164,2024-12-10,D
23,78930360,2022-12-28,2024-11-29,703,0.023,0.033,0.022,0.033,132.0,0.19,11,2024-12-10,C
23,78933873,2022-12-01,2024-12-09,740,0.982,1.0,1.0,1.0,68739.0,92.89,1,2024-12-10,A
23,78934115,2022-12-01,2024-12-08,739,0.89,0.9,0.944,0.9,10863.0,14.7,2,2024-12-10,A
23,78935495,2022-12-02,2024-12-08,738,0.588,0.2,0.278,0.308,6798.0,9.21,2,2024-12-10,C
23,78936478,2022-12-01,2024-12-09,740,0.793,0.933,0.922,0.908,7474.0,10.1,1,2024-12-10,B
23,78936683,2022-12-01,2024-12-09,740,0.988,1.0,1.0,1.0,52145.0,70.47,1,2024-12-10,A
23,78937765,2022-12-01,2024-12-09,740,0.741,0.867,0.856,0.875,5407.0,7.31,1,2024-12-10,B
23,78938571,2022-12-01,2024-09-10,650,0.752,0.967,0.9,0.892,9643.0,14.84,91,2024-12-10,D
23,78939745,2022-12-01,2024-09-06,646,0.65,0.967,0.889,0.883,3505.0,5.43,95,2024-12-10,D
23,678963100206,2022-12-03,2024-12-06,735,0.373,0.333,0.3,0.283,5920.0,8.05,4,2024-12-10,C
23,736920111310,2023-10-31,2023-11-06,7,0.286,0.286,0.286,0.286,2.0,0.29,400,2024-12-10,D
23,4002103248675,2022-12-21,2023-10-24,308,0.078,0.067,0.056,0.05,52.0,0.17,413,2024-12-10,D
23,4066600020042,2022-12-10,2023-09-06,271,0.081,0.167,0.1,0.075,35.0,0.13,461,2024-12-10,D
23,4066600060741,2022-12-21,2024-09-19,639,0.094,0.133,0.122,0.092,119.0,0.19,82,2024-12-10,D
23,4066600061502,2023-03-25,2023-05-10,47,0.149,0.167,0.149,0.149,10.0,0.21,580,2024-12-10,D
23,4066600303336,2022-12-21,2023-08-18,241,0.129,0.233,0.133,0.108,39.0,0.16,480,2024-12-10,D
23,4066600611349,2022-12-04,2023-09-10,281,0.064,0.233,0.089,0.067,45.0,0.16,457,2024-12-10,D
23,4066600941910,2022-12-05,2024-12-07,734,0.019,0.133,0.067,0.05,20.0,0.03,3,2024-12-10,C
23,4066600999911,2022-12-03,2024-11-21,720,0.056,0.067,0.022,0.042,51.0,0.07,19,2024-12-10,C
23,5410228141785,2022-12-03,2024-02-07,432,0.127,0.1,0.244,0.183,238.0,0.55,307,2024-12-10,D
23,7501064196645,2023-05-11,2024-12-05,575,0.045,0.033,0.011,0.017,243.0,0.42,5,2024-12-10,C
23,7792798007158,2024-04-19,2024-08-13,117,0.017,0.033,0.011,0.017,14.0,0.12,119,2024-12-10,D
23,7792798007172,2023-07-06,2024-03-04,243,0.008,0.033,0.011,0.008,3.0,0.01,281,2024-12-10,D
23,7891149010103,2022-12-01,2024-12-08,739,0.855,0.867,0.9,0.9,19505.0,26.39,2,2024-12-10,A
23,7891149010509,2022-12-01,2024-12-09,740,0.985,1.0,1.0,1.0,60131.0,81.26,1,2024-12-10,A
23,7891149011001,2022-12-02,2024-12-08,738,0.421,0.2,0.256,0.258,2347.0,3.18,2,2024-12-10,C
23,7891149030309,2023-10-05,2023-10-05,1,1.0,1.0,1.0,1.0,1.0,1.0,432,2024-12-10,D
23,7891149040308,2023-02-22,2024-02-07,351,0.516,0.5,0.433,0.35,785.0,2.24,307,2024-12-10,D
23,7891149040346,2023-04-06,2023-12-22,261,0.092,0.2,0.111,0.108,29.0,0.11,354,2024-12-10,D
23,7891149100002,2022-12-01,2024-12-07,738,0.839,0.9,0.944,0.933,3604.0,4.88,3,2024-12-10,A
23,7891149100019,2022-12-02,2024-12-09,739,0.739,0.333,0.5,0.525,2525.0,3.42,1,2024-12-10,C
23,7891149100828,2024-08-07,2024-11-09,95,0.084,0.067,0.067,0.084,11.0,0.12,31,2024-12-10,D
23,7891149101528,2022-12-01,2024-09-29,669,0.625,0.733,0.689,0.608,2822.0,4.22,72,2024-12-10,D
